CompChangeID,EmployeeID,EffectiveDate,PreviousSalary,NewSalary,ChangePercent,ChangeReason,Currency
3052,E100585,2020-06-22,71500.0,73000,1.92,Market Adjustment,USD
3053,E100585,2021-07-22,73000.0,77000,5.69,Merit Increase,USD
3054,E100585,2022-08-22,77000.0,80000,3.94,Market Adjustment,USD
3055,E100585,2023-09-22,80000.0,88000,10.19,Promotion,USD
3056,E100585,2024-10-22,88000.0,100000,13.67,Promotion,USD
3057,E100585,2026-01-22,100000.0,103500,3.42,Market Adjustment,USD
3058,E100586,2018-02-05,107500.0,114000,5.87,Merit Increase,USD
3059,E100586,2019-02-05,114000.0,118000,3.35,Market Adjustment,USD
3060,E100586,2020-03-05,118000.0,122500,3.81,Merit Increase,USD
3061,E100586,2021-01-05,122500.0,128000,4.32,Market Adjustment,USD
3062,E100586,2022-02-05,128000.0,133000,3.74,Merit Increase,USD
3063,E100586,2023-03-05,133000.0,137500,3.42,Market Adjustment,USD
3064,E100586,2024-01-05,137500.0,157000,14.28,Promotion,USD
3065,E100586,2024-11-05,157000.0,160500,2.19,Market Adjustment,USD
3066,E100586,2026-02-05,160500.0,163000,1.47,Merit Increase,USD
3067,E100587,2016-10-05,79500.0,82500,3.61,Merit Increase,USD
3068,E100587,2017-08-05,82500.0,86500,4.63,Market Adjustment,USD
3069,E100587,2018-09-05,86500.0,89500,3.68,Market Adjustment,USD
3070,E100587,2019-06-05,89500.0,103000,14.92,Promotion,USD
3071,E100587,2020-10-05,103000.0,106500,3.46,Merit Increase,USD
3072,E100587,2021-09-05,106500.0,111000,4.3,Market Adjustment,USD
3073,E100587,2022-11-05,111000.0,116000,4.45,Merit Increase,USD
3074,E100587,2023-12-05,116000.0,121000,4.32,Merit Increase,USD
3075,E100587,2025-02-05,121000.0,130000,7.35,Merit Increase,USD
3076,E100587,2026-03-05,130000.0,135000,3.77,Merit Increase,USD
3077,E100588,2019-11-30,77500.0,80500,3.69,Merit Increase,USD
3078,E100588,2020-11-30,80500.0,82000,2.07,Merit Increase,USD
3079,E100588,2021-10-30,82000.0,85500,4.41,Merit Increase,USD
3080,E100588,2022-09-30,85500.0,87500,2.35,Merit Increase,USD
3081,E100588,2023-07-30,87500.0,95000,8.55,Promotion,USD
3082,E100588,2024-07-30,95000.0,98500,3.47,Merit Increase,USD
3083,E100588,2025-08-30,98500.0,101500,2.87,Market Adjustment,USD
3084,E100588,2026-05-30,101500.0,109500,7.64,Promotion,USD
3085,E100589,2021-09-27,26500.0,27500,3.35,Merit Increase,USD
3086,E100590,2019-04-07,69500.0,72000,3.25,Market Adjustment,USD
3087,E100590,2020-04-07,72000.0,74500,3.56,Merit Increase,USD
3088,E100590,2021-05-07,74500.0,76000,1.94,Market Adjustment,USD
3089,E100590,2022-07-07,76000.0,79000,3.65,Market Adjustment,USD
3090,E100590,2023-06-07,79000.0,81500,3.24,Merit Increase,USD
3091,E100590,2024-03-07,81500.0,82500,1.2,Merit Increase,USD
3092,E100590,2025-05-07,82500.0,91000,10.35,Promotion,USD
3093,E100590,2026-08-07,91000.0,94500,3.59,Market Adjustment,USD
3094,E100591,2020-06-27,67500.0,69000,1.99,Market Adjustment,USD
3095,E100592,2021-02-04,110500.0,115000,3.98,Merit Increase,USD
3096,E100592,2022-01-04,115000.0,120500,4.62,Market Adjustment,USD
3097,E100592,2023-02-04,120500.0,127000,5.33,Market Adjustment,USD
3098,E100592,2024-04-04,127000.0,131500,3.42,Merit Increase,USD
3099,E100592,2025-08-04,131500.0,137000,4.08,Market Adjustment,USD
3100,E100592,2026-05-04,137000.0,140500,2.59,Merit Increase,USD
3101,E100593,2021-03-07,23000.0,23500,2.85,Market Adjustment,USD
3102,E100594,2018-07-19,73500.0,77500,5.44,Merit Increase,USD
3103,E100594,2019-10-19,77500.0,79000,1.79,Merit Increase,USD
3104,E100594,2020-08-19,79000.0,83000,5.06,Merit Increase,USD
3105,E100594,2021-11-19,83000.0,85000,2.42,Merit Increase,USD
3106,E100594,2022-11-19,85000.0,88500,4.34,Market Adjustment,USD
3107,E100594,2023-09-19,88500.0,90500,2.14,Merit Increase,USD
3108,E100595,2020-02-27,53500.0,57500,7.87,Merit Increase,USD
3109,E100595,2021-05-27,57500.0,59500,3.04,Merit Increase,USD
3110,E100595,2022-06-27,59500.0,60000,1.1,Merit Increase,USD
3111,E100595,2023-07-27,60000.0,63000,4.61,Merit Increase,USD
3112,E100595,2024-06-27,63000.0,65000,2.83,Merit Increase,USD
3113,E100595,2025-05-27,65000.0,68500,5.58,Merit Increase,USD
3114,E100596,2020-04-29,43000.0,48000,11.4,Promotion,USD
3115,E100596,2021-02-28,48000.0,49000,2.42,Merit Increase,USD
3116,E100596,2022-02-28,49000.0,53500,8.99,Promotion,USD
3117,E100596,2023-04-28,53500.0,54000,1.04,Merit Increase,USD
3118,E100597,2021-10-29,71500.0,72500,1.14,Market Adjustment,USD
3119,E100598,2019-01-21,74000.0,78500,5.92,Promotion,USD
3120,E100598,2020-02-21,78500.0,81000,2.89,Market Adjustment,USD
3121,E100598,2021-02-21,81000.0,84500,4.3,Merit Increase,USD
3122,E100598,2021-11-21,84500.0,89000,5.1,Market Adjustment,USD
3123,E100598,2023-01-21,89000.0,101500,14.26,Promotion,USD
3124,E100598,2023-10-21,101500.0,105000,3.45,Merit Increase,USD
3125,E100598,2024-12-21,105000.0,109500,4.15,Market Adjustment,USD
3126,E100598,2026-02-21,109500.0,114000,4.18,Market Adjustment,USD
3127,E100599,2020-08-09,57000.0,58500,2.78,Merit Increase,USD
3128,E100599,2021-09-09,58500.0,62000,5.83,Market Adjustment,USD
3129,E100599,2022-09-09,62000.0,64000,2.97,Market Adjustment,USD
3130,E100599,2023-07-09,64000.0,65000,1.5,Market Adjustment,USD
3131,E100599,2024-05-09,65000.0,67000,3.45,Merit Increase,USD
3132,E100599,2025-10-09,67000.0,74000,10.08,Promotion,USD
3133,E100600,2021-05-22,67000.0,68500,2.45,Market Adjustment,USD
3134,E100600,2022-08-22,68500.0,70500,2.77,Market Adjustment,USD
3135,E100601,2020-10-04,55000.0,57000,3.63,Merit Increase,USD
3136,E100601,2021-09-04,57000.0,60000,4.92,Market Adjustment,USD
3137,E100601,2022-09-04,60000.0,61500,2.74,Merit Increase,USD
3138,E100601,2024-01-04,61500.0,61500,0.33,Merit Increase,USD
3139,E100602,2021-11-02,22500.0,23000,2.16,Market Adjustment,USD
3140,E100602,2022-10-02,23000.0,25000,7.65,Promotion,USD
3141,E100602,2023-12-02,25000.0,25500,2.54,Merit Increase,USD
3142,E100604,2018-02-28,50500.0,51000,1.2,Market Adjustment,USD
3143,E100604,2019-03-28,51000.0,56000,9.84,Promotion,USD
3144,E100604,2020-02-28,56000.0,58000,3.5,Market Adjustment,USD
3145,E100604,2021-02-28,58000.0,59000,2.13,Market Adjustment,USD
3146,E100604,2022-03-28,59000.0,63500,8.02,Promotion,USD
3147,E100604,2023-05-28,63500.0,65500,3.2,Market Adjustment,USD
3148,E100605,2020-12-10,137000.0,140500,2.61,Merit Increase,USD
3149,E100605,2022-02-10,140500.0,143000,1.92,Market Adjustment,USD
3150,E100605,2023-03-10,143000.0,144000,0.53,Market Adjustment,USD
3151,E100605,2024-01-10,144000.0,147000,2.1,Market Adjustment,USD
3152,E100605,2025-01-10,147000.0,154500,4.99,Market Adjustment,USD
3153,E100605,2026-01-10,154500.0,159000,3.01,Market Adjustment,USD
3154,E100606,2020-01-14,62500.0,65500,5.03,Merit Increase,USD
3155,E100606,2021-02-14,65500.0,67500,3.01,Market Adjustment,USD
3156,E100606,2022-06-14,67500.0,69500,2.68,Promotion,USD
3157,E100606,2023-09-14,69500.0,70500,1.14,Market Adjustment,USD
3158,E100606,2024-10-14,70500.0,80500,13.89,Promotion,USD
3159,E100606,2025-07-14,80500.0,85000,5.35,Market Adjustment,USD
3160,E100606,2026-07-14,85000.0,92500,8.59,Promotion,USD
3161,E100607,2016-08-13,68000.0,80500,18.12,Promotion,USD
3162,E100607,2017-08-13,80500.0,91500,13.54,Promotion,USD
3163,E100607,2018-09-13,91500.0,95000,4.03,Market Adjustment,USD
3164,E100607,2019-09-13,95000.0,97000,2.36,Merit Increase,USD
3165,E100607,2020-10-13,97000.0,99000,2.01,Merit Increase,USD
3166,E100607,2021-07-13,99000.0,102500,3.66,Merit Increase,USD
3167,E100607,2022-06-13,102500.0,113000,10.13,Promotion,USD
3168,E100607,2023-03-13,113000.0,118500,4.93,Market Adjustment,USD
3169,E100607,2023-12-13,118500.0,123500,4.14,Merit Increase,USD
3170,E100607,2025-02-13,123500.0,128000,3.8,Merit Increase,USD
3171,E100607,2026-05-13,128000.0,130000,1.73,Merit Increase,USD
3172,E100608,2018-06-25,120000.0,125500,4.49,Market Adjustment,USD
3173,E100608,2019-10-25,125500.0,129500,3.18,Market Adjustment,USD
3174,E100608,2020-09-25,129500.0,135500,4.69,Merit Increase,USD
3175,E100609,2016-05-05,157500.0,164500,4.54,Merit Increase,USD
3176,E100609,2017-07-05,164500.0,170000,3.45,Merit Increase,USD
3177,E100609,2018-08-05,170000.0,176500,3.75,Market Adjustment,USD
3178,E100609,2019-08-05,176500.0,182000,3.08,Market Adjustment,USD
3179,E100609,2020-06-05,182000.0,198000,8.81,Promotion,USD
3180,E100609,2021-06-05,198000.0,211000,6.66,Merit Increase,USD
3181,E100609,2022-04-05,211000.0,217000,2.76,Market Adjustment,USD
3182,E100609,2023-02-05,217000.0,218000,0.38,Market Adjustment,USD
3183,E100609,2024-05-05,218000.0,227500,4.3,Market Adjustment,USD
3184,E100609,2025-08-05,227500.0,229000,0.68,Market Adjustment,USD
3185,E100611,2021-11-27,63000.0,65500,4.35,Merit Increase,USD
3186,E100611,2022-10-27,65500.0,69000,5.69,Market Adjustment,USD
3187,E100611,2023-09-27,69000.0,72000,4.26,Market Adjustment,USD
3188,E100611,2024-07-27,72000.0,74500,3.36,Market Adjustment,USD
3189,E100611,2025-09-27,74500.0,84500,13.71,Promotion,USD
3190,E100612,2022-02-04,128000.0,132000,3.19,Market Adjustment,USD
3191,E100612,2023-05-04,132000.0,135500,2.66,Merit Increase,USD
3192,E100612,2024-03-04,135500.0,140000,3.2,Market Adjustment,USD
3193,E100612,2024-12-04,140000.0,156500,11.96,Promotion,USD
3194,E100612,2026-01-04,156500.0,163500,4.43,Merit Increase,USD
3195,E100613,2018-11-24,151500.0,157000,3.61,Market Adjustment,USD
3196,E100613,2020-02-24,157000.0,165000,5.04,Market Adjustment,USD
3197,E100613,2021-05-24,165000.0,165000,0.11,Market Adjustment,USD
3198,E100614,2017-10-06,114500.0,122000,6.57,Merit Increase,USD
3199,E100614,2018-09-06,122000.0,125500,3.05,Market Adjustment,USD
3200,E100614,2019-10-06,125500.0,125500,0.0,Merit Increase,USD
3201,E100614,2020-07-06,125500.0,130500,3.97,Merit Increase,USD
3202,E100614,2021-05-06,130500.0,132500,1.49,Market Adjustment,USD
3203,E100614,2022-07-06,132500.0,134000,1.12,Merit Increase,USD
3204,E100615,2020-01-19,66500.0,68000,2.14,Market Adjustment,USD
3205,E100615,2021-02-19,68000.0,69000,1.64,Merit Increase,USD
3206,E100615,2022-06-19,69000.0,76500,10.68,Promotion,USD
3207,E100615,2023-06-19,76500.0,80000,4.45,Merit Increase,USD
3208,E100615,2024-09-19,80000.0,82000,2.71,Merit Increase,USD
3209,E100615,2025-11-19,82000.0,86000,4.63,Merit Increase,USD
3210,E100616,2018-05-18,62500.0,65500,4.63,Market Adjustment,USD
3211,E100616,2019-07-18,65500.0,68000,4.14,Market Adjustment,USD
3212,E100616,2020-04-18,68000.0,78000,14.77,Promotion,USD
3213,E100616,2021-07-18,78000.0,81500,4.49,Merit Increase,USD
3214,E100616,2022-06-18,81500.0,86500,5.97,Market Adjustment,USD
3215,E100616,2023-06-18,86500.0,90000,4.23,Market Adjustment,USD
3216,E100616,2024-04-18,90000.0,99000,10.06,Promotion,USD
3217,E100616,2025-05-18,99000.0,101000,2.18,Market Adjustment,USD
3218,E100616,2026-04-18,101000.0,105500,4.3,Merit Increase,USD
3219,E100617,2017-06-10,104000.0,111000,6.94,Market Adjustment,USD
3220,E100617,2018-05-10,111000.0,113000,1.95,Market Adjustment,USD
3221,E100617,2019-09-10,113000.0,118000,4.53,Market Adjustment,USD
3222,E100617,2020-11-10,118000.0,128000,8.47,Promotion,USD
3223,E100617,2021-12-10,128000.0,152000,18.67,Promotion,USD
3224,E100617,2022-11-10,152000.0,159000,4.6,Market Adjustment,USD
3225,E100617,2023-10-10,159000.0,162000,1.93,Merit Increase,USD
3226,E100617,2024-10-10,162000.0,167500,3.45,Market Adjustment,USD
3227,E100618,2021-01-14,58500.0,62500,6.8,Market Adjustment,USD
3228,E100618,2022-05-14,62500.0,65000,3.76,Merit Increase,USD
3229,E100618,2023-06-14,65000.0,68500,5.68,Merit Increase,USD
3230,E100618,2024-08-14,68500.0,71000,3.9,Market Adjustment,USD
3231,E100618,2026-01-14,71000.0,77000,8.41,Promotion,USD
3232,E100619,2016-02-27,115500.0,120500,4.2,Market Adjustment,USD
3233,E100619,2016-12-27,120500.0,125500,4.21,Market Adjustment,USD
3234,E100619,2017-12-27,125500.0,132000,5.05,Market Adjustment,USD
3235,E100619,2018-12-27,132000.0,144500,9.29,Promotion,USD
3236,E100619,2020-02-27,144500.0,150000,3.67,Merit Increase,USD
3237,E100619,2021-02-27,150000.0,165500,10.41,Promotion,USD
3238,E100619,2022-02-27,165500.0,176500,6.59,Merit Increase,USD
3239,E100619,2023-04-27,176500.0,184500,4.65,Market Adjustment,USD
3240,E100619,2024-06-27,184500.0,191500,3.92,Market Adjustment,USD
3241,E100619,2025-06-27,191500.0,196000,2.46,Market Adjustment,USD
3242,E100619,2026-06-27,196000.0,205000,4.49,Merit Increase,USD
3243,E100620,2021-06-30,53000.0,61500,16.08,Promotion,USD
3244,E100620,2022-03-30,61500.0,65000,5.9,Market Adjustment,USD
3245,E100621,2014-11-01,144500.0,150000,3.72,Merit Increase,USD
3246,E100621,2015-08-01,150000.0,153500,2.47,Merit Increase,USD
3247,E100621,2016-09-01,153500.0,156000,1.67,Merit Increase,USD
3248,E100621,2017-07-01,156000.0,166000,6.28,Market Adjustment,USD
3249,E100621,2018-08-01,166000.0,174500,5.02,Merit Increase,USD
3250,E100621,2019-12-01,174500.0,182500,4.72,Merit Increase,USD
3251,E100621,2020-11-01,182500.0,187500,2.61,Market Adjustment,USD
3252,E100621,2022-01-01,187500.0,196000,4.54,Merit Increase,USD
3253,E100621,2023-02-01,196000.0,205000,4.66,Merit Increase,USD
3254,E100621,2024-02-01,205000.0,212000,3.52,Merit Increase,USD
3255,E100621,2025-02-01,212000.0,230000,8.4,Promotion,USD
3256,E100621,2026-01-01,230000.0,237000,2.95,Merit Increase,USD
3257,E100622,2021-10-27,57000.0,62500,9.74,Promotion,USD
3258,E100622,2022-10-27,62500.0,63000,0.78,Merit Increase,USD
3259,E100622,2023-09-27,63000.0,66000,4.64,Merit Increase,USD
3260,E100623,2021-01-04,109500.0,117500,7.32,Promotion,USD
3261,E100623,2022-01-04,117500.0,121500,3.41,Merit Increase,USD
3262,E100623,2023-02-04,121500.0,127000,4.56,Market Adjustment,USD
3263,E100623,2024-02-04,127000.0,133000,4.59,Merit Increase,USD
3264,E100623,2024-12-04,133000.0,140000,5.3,Market Adjustment,USD
3265,E100623,2026-01-04,140000.0,140500,0.49,Merit Increase,USD
3266,E100624,2017-03-23,52000.0,55500,6.58,Market Adjustment,USD
3267,E100624,2018-03-23,55500.0,58000,4.4,Market Adjustment,USD
3268,E100624,2019-01-23,58000.0,59000,1.58,Market Adjustment,USD
3269,E100624,2020-01-23,59000.0,60500,2.77,Market Adjustment,USD
3270,E100624,2021-02-23,60500.0,63000,4.44,Market Adjustment,USD
3271,E100624,2022-04-23,63000.0,66000,5.03,Merit Increase,USD
3272,E100624,2023-06-23,66000.0,69500,5.19,Market Adjustment,USD
3273,E100624,2024-09-23,69500.0,71500,3.21,Merit Increase,USD
3274,E100624,2025-06-23,71500.0,72500,1.67,Merit Increase,USD
3275,E100625,2020-11-08,30500.0,32500,6.56,Market Adjustment,USD
3276,E100625,2021-08-08,32500.0,34000,4.84,Market Adjustment,USD
3277,E100625,2022-08-08,34000.0,35000,2.29,Merit Increase,USD
3278,E100626,2017-04-07,26000.0,29000,12.02,Promotion,USD
3279,E100626,2018-07-07,29000.0,29500,2.25,Merit Increase,USD
3280,E100626,2019-04-07,29500.0,31000,4.42,Merit Increase,USD
3281,E100626,2020-07-07,31000.0,32000,2.74,Merit Increase,USD
3282,E100626,2021-04-07,32000.0,33000,3.87,Market Adjustment,USD
3283,E100626,2022-04-07,33000.0,33000,0.71,Merit Increase,USD
3284,E100626,2023-06-07,33000.0,34000,2.43,Market Adjustment,USD
3285,E100626,2024-08-07,34000.0,36500,6.95,Market Adjustment,USD
3286,E100626,2025-08-07,36500.0,38000,3.63,Market Adjustment,USD
3287,E100627,2020-08-14,65000.0,66000,1.75,Market Adjustment,USD
3288,E100627,2021-09-14,66000.0,68000,2.65,Merit Increase,USD
3289,E100628,2018-05-19,132500.0,149000,12.37,Promotion,USD
3290,E100628,2019-04-19,149000.0,155000,4.07,Merit Increase,USD
3291,E100628,2020-05-19,155000.0,160500,3.59,Market Adjustment,USD
3292,E100628,2021-03-19,160500.0,164500,2.59,Market Adjustment,USD
3293,E100628,2022-03-19,164500.0,167000,1.52,Merit Increase,USD
3294,E100628,2023-04-19,167000.0,192500,15.31,Promotion,USD
3295,E100629,2020-05-30,62000.0,66500,7.14,Merit Increase,USD
3296,E100629,2021-04-30,66500.0,74500,11.76,Promotion,USD
3297,E100629,2022-03-30,74500.0,83000,11.63,Promotion,USD
3298,E100629,2023-06-30,83000.0,84500,1.89,Merit Increase,USD
3299,E100629,2024-06-30,84500.0,87500,3.75,Market Adjustment,USD
3300,E100629,2025-03-30,87500.0,99500,13.47,Promotion,USD
3301,E100629,2026-02-28,99500.0,110500,11.15,Promotion,USD
3302,E100630,2021-04-22,159000.0,164500,3.48,Market Adjustment,USD
3303,E100630,2022-08-22,164500.0,168000,2.07,Market Adjustment,USD
3304,E100631,2021-11-15,23500.0,24500,4.97,Merit Increase,USD
3305,E100631,2022-11-15,24500.0,25500,3.85,Merit Increase,USD
3306,E100631,2024-03-15,25500.0,27000,4.92,Market Adjustment,USD
3307,E100632,2018-06-29,43500.0,46000,6.25,Market Adjustment,USD
3308,E100632,2019-07-29,46000.0,47000,2.68,Merit Increase,USD
3309,E100632,2020-09-29,47000.0,47000,0.34,Market Adjustment,USD
3310,E100633,2015-03-16,40000.0,41500,4.03,Merit Increase,USD
3311,E100633,2016-05-16,41500.0,43000,3.92,Merit Increase,USD
3312,E100633,2017-07-16,43000.0,45000,4.52,Market Adjustment,USD
3313,E100633,2018-10-16,45000.0,46500,3.01,Merit Increase,USD
3314,E100633,2019-11-16,46500.0,48000,2.81,Merit Increase,USD
3315,E100633,2020-12-16,48000.0,53500,10.94,Promotion,USD
3316,E100633,2021-11-16,53500.0,56000,4.35,Merit Increase,USD
3317,E100633,2022-08-16,56000.0,57000,1.86,Merit Increase,USD
3318,E100633,2023-10-16,57000.0,58500,2.5,Market Adjustment,USD
3319,E100634,2021-07-02,47500.0,47500,0.37,Merit Increase,USD
3320,E100634,2022-08-02,47500.0,50500,6.27,Market Adjustment,USD
3321,E100634,2023-09-02,50500.0,52500,3.51,Market Adjustment,USD
3322,E100634,2024-09-02,52500.0,53500,2.31,Market Adjustment,USD
3323,E100634,2025-06-02,53500.0,55000,2.79,Market Adjustment,USD
3324,E100634,2026-07-02,55000.0,61500,11.46,Promotion,USD
3325,E100635,2021-04-25,60000.0,62500,3.83,Market Adjustment,USD
3326,E100635,2022-05-25,62500.0,64500,3.41,Merit Increase,USD
3327,E100635,2023-04-25,64500.0,67500,4.91,Merit Increase,USD
3328,E100635,2024-04-25,67500.0,75500,11.79,Promotion,USD
3329,E100635,2025-10-25,75500.0,79000,4.87,Market Adjustment,USD
3330,E100636,2016-10-08,141000.0,148500,5.17,Market Adjustment,USD
3331,E100636,2017-07-08,148500.0,153000,2.87,Market Adjustment,USD
3332,E100636,2018-04-08,153000.0,157000,2.77,Merit Increase,USD
3333,E100636,2019-03-08,157000.0,163000,3.72,Market Adjustment,USD
3334,E100636,2020-03-08,163000.0,171000,4.92,Market Adjustment,USD
3335,E100636,2021-05-08,171000.0,179000,4.76,Merit Increase,USD
3336,E100636,2022-03-08,179000.0,185000,3.3,Merit Increase,USD
3337,E100636,2023-05-08,185000.0,191500,3.63,Merit Increase,USD
3338,E100636,2024-04-08,191500.0,196000,2.37,Merit Increase,USD
3339,E100636,2025-08-08,196000.0,204000,4.21,Merit Increase,USD
3340,E100636,2026-05-08,204000.0,207500,1.62,Merit Increase,USD
3341,E100637,2021-03-02,50000.0,51000,1.74,Market Adjustment,USD
3342,E100637,2022-06-02,51000.0,53000,4.3,Merit Increase,USD
3343,E100637,2023-05-02,53000.0,54000,2.31,Market Adjustment,USD
3344,E100637,2024-04-02,54000.0,55000,2.16,Merit Increase,USD
3345,E100637,2025-04-02,55000.0,56000,2.25,Market Adjustment,USD
3346,E100637,2026-04-02,56000.0,57000,1.53,Market Adjustment,USD
3347,E100639,2019-09-25,53000.0,54500,2.43,Market Adjustment,USD
3348,E100639,2020-09-25,54500.0,57000,4.8,Merit Increase,USD
3349,E100639,2021-12-25,57000.0,63000,10.69,Promotion,USD
3350,E100639,2023-01-25,63000.0,65000,3.28,Market Adjustment,USD
3351,E100639,2024-04-25,65000.0,69000,6.0,Market Adjustment,USD
3352,E100639,2025-06-25,69000.0,72000,4.15,Merit Increase,USD
3353,E100639,2026-07-25,72000.0,74500,3.7,Market Adjustment,USD
3354,E100640,2020-07-02,25500.0,26500,3.88,Merit Increase,USD
3355,E100640,2021-06-02,26500.0,28500,6.94,Promotion,USD
3356,E100640,2022-06-02,28500.0,29000,1.09,Market Adjustment,USD
3357,E100640,2023-10-02,29000.0,31500,9.3,Promotion,USD
3358,E100640,2024-10-02,31500.0,33000,5.29,Market Adjustment,USD
3359,E100640,2026-03-02,33000.0,34000,3.21,Market Adjustment,USD
3360,E100641,2022-04-28,24000.0,25000,3.44,Merit Increase,USD
3361,E100641,2023-04-28,25000.0,26000,3.79,Market Adjustment,USD
3362,E100641,2024-05-28,26000.0,30500,17.07,Promotion,USD
3363,E100641,2025-03-28,30500.0,35500,16.8,Promotion,USD
3364,E100641,2026-03-28,35500.0,37000,4.84,Market Adjustment,USD
3365,E100643,2022-03-21,30500.0,31000,2.31,Merit Increase,USD
3366,E100644,2022-04-02,118000.0,123000,4.08,Market Adjustment,USD
3367,E100644,2023-04-02,123000.0,125000,1.42,Merit Increase,USD
3368,E100645,2022-04-16,84500.0,88000,4.39,Market Adjustment,USD
3369,E100645,2023-05-16,88000.0,97000,10.33,Promotion,USD
3370,E100646,2022-03-24,131000.0,136000,3.92,Market Adjustment,USD
3371,E100646,2023-01-24,136000.0,143500,5.5,Promotion,USD
3372,E100646,2024-06-24,143500.0,150500,4.74,Merit Increase,USD
3373,E100646,2025-09-24,150500.0,152000,1.07,Merit Increase,USD
3374,E100647,2022-02-14,80000.0,83000,3.67,Market Adjustment,USD
3375,E100647,2023-04-14,83000.0,92500,11.54,Promotion,USD
3376,E100647,2024-05-14,92500.0,94500,2.18,Merit Increase,USD
3377,E100647,2025-07-14,94500.0,96500,2.16,Merit Increase,USD
3378,E100647,2026-06-14,96500.0,100000,3.66,Market Adjustment,USD
3379,E100648,2022-06-15,33500.0,35500,5.27,Market Adjustment,USD
3380,E100648,2023-06-15,35500.0,39000,10.25,Promotion,USD
3381,E100649,2021-12-01,39500.0,40000,1.29,Merit Increase,USD
3382,E100650,2022-04-14,70000.0,72000,2.96,Market Adjustment,USD
3383,E100650,2023-04-14,72000.0,75500,4.57,Market Adjustment,USD
3384,E100651,2022-07-03,107500.0,112500,4.88,Market Adjustment,USD
3385,E100651,2023-07-03,112500.0,117000,4.07,Market Adjustment,USD
3386,E100652,2022-01-07,48000.0,50500,5.43,Market Adjustment,USD
3387,E100652,2023-01-07,50500.0,53000,4.52,Merit Increase,USD
3388,E100652,2024-03-07,53000.0,55000,3.75,Merit Increase,USD
3389,E100652,2025-06-07,55000.0,60500,9.73,Promotion,USD
3390,E100652,2026-06-07,60500.0,62000,2.34,Market Adjustment,USD
3391,E100653,2022-05-06,111500.0,126500,13.55,Promotion,USD
3392,E100653,2023-03-06,126500.0,131500,4.09,Merit Increase,USD
3393,E100653,2024-06-06,131500.0,138500,5.48,Merit Increase,USD
3394,E100653,2025-06-06,138500.0,141000,1.92,Market Adjustment,USD
3395,E100654,2022-05-24,64500.0,67000,3.5,Merit Increase,USD
3396,E100654,2023-05-24,67000.0,69500,4.01,Market Adjustment,USD
3397,E100654,2024-06-24,69500.0,71500,2.88,Market Adjustment,USD
3398,E100654,2025-06-24,71500.0,72500,1.41,Merit Increase,USD
3399,E100654,2026-07-24,72500.0,75500,4.12,Merit Increase,USD
3400,E100655,2022-04-19,74000.0,76000,2.71,Merit Increase,USD
3401,E100655,2023-07-19,76000.0,81500,7.2,Promotion,USD
3402,E100655,2024-10-19,81500.0,86000,5.41,Market Adjustment,USD
3403,E100655,2025-07-19,86000.0,90000,4.46,Merit Increase,USD
3404,E100656,2022-01-25,32500.0,33500,3.02,Market Adjustment,USD
3405,E100656,2023-01-25,33500.0,34000,2.08,Market Adjustment,USD
3406,E100658,2022-05-24,106000.0,109000,2.61,Merit Increase,USD
3407,E100658,2023-03-24,109000.0,114000,4.76,Market Adjustment,USD
3408,E100658,2024-07-24,114000.0,117500,3.17,Merit Increase,USD
3409,E100658,2025-07-24,117500.0,139500,18.66,Promotion,USD
3410,E100659,2022-07-06,51000.0,52500,2.64,Merit Increase,USD
3411,E100660,2022-08-23,73500.0,76500,4.19,Merit Increase,USD
3412,E100660,2023-09-23,76500.0,79500,4.13,Market Adjustment,USD
3413,E100660,2025-01-23,79500.0,81500,2.4,Market Adjustment,USD
3414,E100660,2026-02-23,81500.0,83500,2.48,Merit Increase,USD
3415,E100661,2022-07-23,69500.0,72500,3.97,Market Adjustment,USD
3416,E100661,2023-11-23,72500.0,74500,2.73,Merit Increase,USD
3417,E100661,2025-01-23,74500.0,78500,5.42,Market Adjustment,USD
3418,E100661,2026-01-23,78500.0,80500,2.8,Market Adjustment,USD
3419,E100662,2022-03-03,39500.0,41500,5.2,Market Adjustment,USD
3420,E100662,2023-04-03,41500.0,42000,0.97,Merit Increase,USD
3421,E100662,2024-04-03,42000.0,44500,5.47,Market Adjustment,USD
3422,E100662,2025-04-03,44500.0,47000,5.85,Merit Increase,USD
3423,E100662,2026-04-03,47000.0,47500,1.33,Merit Increase,USD
3424,E100664,2022-04-02,48500.0,53000,9.23,Promotion,USD
3425,E100664,2023-04-02,53000.0,55000,3.87,Market Adjustment,USD
3426,E100664,2024-03-02,55000.0,58000,5.42,Market Adjustment,USD
3427,E100664,2025-04-02,58000.0,61000,5.34,Market Adjustment,USD
3428,E100664,2026-01-02,61000.0,63500,4.23,Market Adjustment,USD
3429,E100666,2022-04-25,52500.0,53000,1.27,Merit Increase,USD
3430,E100666,2023-02-25,53000.0,56000,5.45,Market Adjustment,USD
3431,E100666,2024-03-25,56000.0,58000,3.2,Merit Increase,USD
3432,E100666,2025-03-25,58000.0,61000,5.03,Merit Increase,USD
3433,E100666,2026-05-25,61000.0,62500,2.28,Market Adjustment,USD
3434,E100667,2022-07-28,77000.0,81000,5.35,Merit Increase,USD
3435,E100667,2023-09-28,81000.0,86000,5.99,Market Adjustment,USD
3436,E100667,2024-09-28,86000.0,96000,11.85,Promotion,USD
3437,E100667,2025-09-28,96000.0,109000,13.29,Promotion,USD
