SnapshotDateKey,EmployeeID,DepartmentKey,JobKey,LocationKey,ManagerEmployeeID,JobLevel,HeadcountCount,TenureMonths,CurrentSalary,EmploymentStatusAtSnapshot,IsOnLeave
20250831,E101113,7,1036,5,E100514,3,1,7.3,38000,Active,False
20250831,E101114,10,1053,5,E100623,2,1,7.5,25000,Active,False
20250831,E101115,1,1000,3,E100054,2,1,6.1,41000,Active,False
20250831,E101116,1,1002,4,E101098,4,1,6.5,85000,Active,False
20250831,E101117,2,1009,5,E100812,4,1,6.5,49500,Active,False
20250831,E101118,3,1016,5,E100250,5,1,6.3,56000,Active,False
20250831,E101119,3,1015,3,E100228,4,1,6.6,83500,Active,False
20250831,E101120,3,1013,3,E100806,1,1,6.4,37500,Active,False
20250831,E101121,4,1019,5,E100969,2,1,6.7,27000,Active,False
20250831,E101122,5,1025,1,E100373,2,1,6.6,54500,Active,False
20250831,E101125,6,1029,3,E100493,2,1,6.3,41500,Active,False
20250831,E101126,6,1032,6,E100493,5,1,6.1,133500,Active,False
20250831,E101127,10,1051,1,E100621,5,1,6.3,124000,Active,False
20250831,E101128,10,1053,1,E100636,2,1,6.9,57000,Active,False
20250831,E101129,3,1013,4,E100266,1,1,5.4,47500,Active,False
20250831,E101130,3,1016,1,E100250,5,1,5.6,133000,Active,False
20250831,E101132,4,1021,2,E100325,5,1,5.8,93500,Active,False
20250831,E101133,5,1027,5,E100398,4,1,5.6,39000,Active,False
20250831,E101134,5,1026,4,E100441,3,1,5.8,68000,Active,False
20250831,E101135,6,1029,1,E100483,2,1,5.1,57500,Active,False
20250831,E101136,8,1041,4,E100821,5,1,5.6,115500,Active,False
20250831,E101137,10,1049,5,E100609,2,1,6.0,25500,Active,False
20250831,E101138,1,1003,1,E100811,5,1,4.7,133000,Active,False
20250831,E101139,1,1002,1,E100123,4,1,4.8,68500,Active,False
20250831,E101140,2,1012,1,E100182,3,1,4.1,62500,Active,False
20250831,E101141,3,1014,1,E100670,3,1,4.2,74000,Active,False
20250831,E101142,3,1015,1,E100739,4,1,4.2,104500,Active,False
20250831,E101144,5,1025,5,E101133,2,1,4.5,25000,Active,False
20250831,E101145,5,1025,4,E100418,2,1,4.3,58500,Active,False
20250831,E101146,1,1000,5,E101001,2,1,3.9,21000,Active,False
20250831,E101147,1,1000,4,E100877,2,1,3.3,47500,Active,False
20250831,E101148,2,1012,2,E100159,3,1,3.5,75000,Active,False
20250831,E101149,3,1016,3,E100250,5,1,3.7,105000,Active,False
20250831,E101150,3,1016,1,E100250,5,1,3.4,107000,Active,False
20250831,E101151,3,1018,1,E100189,3,1,3.6,73000,Active,False
20250831,E101152,3,1017,1,E100250,6,1,3.7,123500,Active,False
20250831,E101153,3,1015,6,E100764,4,1,3.4,99000,Active,False
20250831,E101154,5,1024,2,E100373,1,1,3.6,30500,Active,False
20250831,E101155,5,1027,4,E100398,4,1,3.2,97000,Active,False
20250831,E101156,7,1036,1,E100510,3,1,3.2,79000,Active,False
20250831,E101157,10,1049,5,E100605,2,1,3.9,25500,Active,False
20250831,E101158,1,1007,5,E100073,4,1,2.2,44000,Active,False
20250831,E101159,1,1005,3,E100031,6,1,2.6,142500,Active,False
20250831,E101160,3,1013,5,E100737,1,1,3.0,22500,Active,False
20250831,E101161,3,1013,5,E100232,1,1,3.0,19000,Active,False
20250831,E101162,5,1025,4,E100842,2,1,2.5,64000,Active,False
20250831,E101163,5,1026,4,E100796,3,1,2.7,72000,Active,False
20250831,E101164,9,1046,3,E100566,4,1,2.8,78500,Active,False
20250831,E101165,1,1001,4,E100780,3,1,1.6,74500,Active,False
20250831,E101166,3,1018,2,E100219,3,1,1.5,65000,Active,False
20250831,E101167,3,1013,3,E100197,1,1,1.8,41000,Active,False
20250831,E101169,4,1021,5,E100325,5,1,1.1,63500,Active,False
20250831,E101170,5,1028,1,E100398,5,1,1.3,137000,Active,False
20250831,E101171,10,1049,5,E100609,2,1,2.0,21500,Active,False
20250831,E101172,1,1002,5,E100033,4,1,0.7,34000,Active,False
20250831,E101173,1,1004,3,E100031,5,1,0.9,103500,Active,False
20250831,E101174,2,1011,1,E100185,6,1,0.3,141000,Active,False
20250831,E101175,3,1018,1,E100259,3,1,0.3,69500,Active,False
20250831,E101176,3,1014,4,E101149,3,1,0.5,85500,Active,False
20250831,E101177,4,1022,4,E100341,3,1,0.6,81000,Active,False
20250831,E101178,4,1022,1,E100311,3,1,0.9,65500,Active,False
20250831,E101179,5,1024,4,E100455,1,1,0.6,37500,Active,False
20250831,E101180,5,1026,2,E100400,3,1,0.4,70500,Active,False
20250831,E101181,6,1029,1,E100476,2,1,0.4,54500,Active,False
20250831,E101182,10,1049,2,E100752,2,1,0.2,48000,Active,False
20250930,E000001,10,999,1,,7,1,152.9,285000,Active,False
20250930,E100001,1,1007,5,E100073,4,1,69.3,54000,Active,False
20250930,E100002,1,1000,1,E100110,2,1,63.2,78000,Active,False
20250930,E100003,1,1002,3,E100124,4,1,66.0,107500,Active,False
20250930,E100005,1,1007,1,E100019,4,1,57.9,156000,Active,False
20250930,E100006,1,1005,6,E100031,6,1,116.4,278000,Active,False
20250930,E100007,1,1003,1,E100036,5,1,65.6,180000,Active,False
20250930,E100008,1,1001,1,E100123,3,1,82.7,84000,Active,False
20250930,E100011,1,1000,6,E100045,2,1,65.9,62500,Active,False
20250930,E100012,1,1003,1,E100031,5,1,116.7,194000,Active,False
20250930,E100013,1,1001,1,E100006,3,1,71.2,80000,Active,False
20250930,E100014,1,1003,2,E100045,5,1,64.6,149500,Active,False
20250930,E100015,1,1003,6,E100044,5,1,61.0,113500,Active,False
20250930,E100017,1,1001,4,E100044,3,1,75.9,81000,Active,False
20250930,E100018,1,1002,4,E100044,4,1,112.3,161500,Active,False
20250930,E100020,1,1000,4,E100036,2,1,57.2,82000,Active,False
20250930,E100021,1,1006,4,E100025,3,1,67.3,105500,Active,False
20250930,E100022,1,1007,4,E100031,4,1,70.1,116500,Active,False
20250930,E100023,1,1000,4,E100006,2,1,65.6,77000,Active,False
20250930,E100024,1,1007,4,E100056,4,1,78.4,124000,Active,False
20250930,E100025,1,1005,4,E100031,6,1,112.3,283000,Active,False
20250930,E100026,1,1006,4,E100123,3,1,75.3,123000,Active,False
20250930,E100029,1,1007,3,E100107,4,1,91.1,113000,Active,False
20250930,E100030,1,1002,1,E100102,4,1,88.3,115000,Active,False
20250930,E100033,1,1004,4,E100031,5,1,70.3,160500,Active,False
20250930,E100035,1,1003,6,E100078,5,1,131.8,216000,Active,False
20250930,E100036,1,1004,5,E100031,5,1,88.4,93500,Active,False
20250930,E100037,1,1003,2,E100078,5,1,146.3,200000,Active,False
20250930,E100038,1,1003,5,E100078,5,1,103.2,89000,Active,False
20250930,E100039,1,1001,4,E100006,3,1,66.1,94000,Active,False
20250930,E100042,1,1001,3,E100113,3,1,119.4,84500,Active,False
20250930,E100043,1,1004,6,E100031,5,1,93.1,152500,Active,False
20250930,E100044,1,1004,6,E100031,5,1,115.5,180000,Active,False
20250930,E100045,1,1004,4,E100031,5,1,72.9,160000,Active,False
20250930,E100046,1,1007,6,E100056,4,1,59.1,108000,Active,False
20250930,E100047,1,1006,6,E100031,3,1,120.8,134000,Active,False
20250930,E100050,1,1007,4,E100019,4,1,60.6,113500,Active,False
20250930,E100051,1,1006,3,E100124,3,1,76.3,101500,Active,False
20250930,E100052,1,1005,1,E100031,6,1,82.5,237000,Active,False
20250930,E100053,1,1006,2,E100124,3,1,76.0,89500,Active,False
20250930,E100054,1,1004,1,E100031,5,1,67.4,160000,Active,False
20250930,E100055,1,1000,1,E100006,2,1,86.0,73500,Active,False
20250930,E100057,1,1003,4,E100033,5,1,69.1,155000,Active,False
20250930,E100058,1,1003,1,E100138,5,1,72.6,139000,Active,False
20250930,E100059,1,1007,4,E100031,4,1,60.3,120500,Active,False
20250930,E100062,1,1001,2,E000001,3,1,149.9,105500,Active,False
20250930,E100064,1,1000,3,E100124,2,1,79.9,57500,Active,False
20250930,E100065,1,1006,1,E100102,3,1,67.2,105000,Active,False
20250930,E100067,1,1000,1,E100045,2,1,62.8,76500,Active,False
20250930,E100068,1,1003,2,E100006,5,1,69.4,138500,Active,False
20250930,E100069,1,1005,1,E100031,6,1,119.5,285500,Active,False
20250930,E100070,1,1001,2,E100078,3,1,97.9,96000,Active,False
20250930,E100072,1,1001,2,E100075,3,1,77.6,75000,Active,False
20250930,E100076,1,1003,2,E100113,5,1,123.6,197500,Active,False
20250930,E100077,1,1002,5,E100031,4,1,75.1,42500,Active,False
20250930,E100078,1,1004,4,E100031,5,1,149.7,217000,Active,False
20250930,E100079,1,1003,4,E100006,5,1,57.9,118500,Active,False
20250930,E100083,1,1000,1,E100126,2,1,63.1,83000,Active,False
20250930,E100084,1,1003,2,E100073,5,1,70.8,152000,Active,False
20250930,E100085,1,1006,2,E100078,3,1,116.3,104000,Active,False
20250930,E100087,1,1000,1,E100123,2,1,63.0,76500,Active,False
20250930,E100089,1,1001,4,E100044,3,1,90.4,105500,Active,False
20250930,E100091,1,1002,1,E100056,4,1,87.7,138000,Active,False
20250930,E100092,1,1007,3,E100033,4,1,60.8,108000,Active,False
20250930,E100094,1,1007,3,E000001,4,1,150.4,119500,Active,False
20250930,E100095,1,1000,1,E100133,2,1,63.8,74500,Active,False
20250930,E100097,1,1003,3,E100075,5,1,95.4,131500,Active,False
20250930,E100098,1,1001,1,E100110,3,1,65.9,89000,Active,False
20250930,E100099,1,1001,2,E100056,3,1,97.7,80000,Active,False
20250930,E100100,1,1006,2,E100075,3,1,62.4,82000,Active,False
20250930,E100102,1,1005,3,E100031,6,1,100.7,192000,Active,False
20250930,E100103,1,1001,4,E100069,3,1,59.1,90000,Active,False
20250930,E100105,1,1006,5,E100128,3,1,61.5,38500,Active,False
20250930,E100108,1,1002,4,E100075,4,1,80.0,151500,Active,False
20250930,E100109,1,1006,4,E100019,3,1,74.6,98500,Active,False
20250930,E100110,1,1004,1,E100031,5,1,87.0,174500,Active,False
20250930,E100111,1,1003,5,E100078,5,1,143.4,92000,Active,False
20250930,E100113,1,1005,5,E100031,6,1,123.9,125000,Active,False
20250930,E100116,1,1004,4,E100031,5,1,75.2,159500,Active,False
20250930,E100117,1,1000,2,E100036,2,1,57.8,54000,Active,False
20250930,E100119,1,1006,1,E100078,3,1,67.9,88500,Active,False
20250930,E100121,1,1003,3,E100113,5,1,85.3,160000,Active,False
20250930,E100125,1,1004,1,E100031,5,1,107.8,196500,Active,False
20250930,E100126,1,1005,2,E100031,6,1,64.8,187500,Active,False
20250930,E100127,1,1003,2,E100075,5,1,61.8,166000,Active,False
20250930,E100128,1,1005,3,E100031,6,1,92.1,209500,Active,False
20250930,E100129,1,1000,3,E100033,2,1,65.2,52500,Active,False
20250930,E100130,1,1000,6,E100078,2,1,145.5,94500,Active,False
20250930,E100133,1,1005,1,E100031,6,1,87.8,264500,Active,False
20250930,E100134,1,1006,5,E100043,3,1,70.7,44500,Active,False
20250930,E100136,1,1002,3,E100056,4,1,88.3,109500,Active,False
20250930,E100137,1,1003,2,E100078,5,1,82.4,141500,Active,False
20250930,E100138,1,1004,5,E100031,5,1,77.0,71000,Active,False
20250930,E100139,1,1007,1,E100075,4,1,84.4,126000,Active,False
20250930,E100140,1,1001,4,E100069,3,1,77.4,84500,Active,False
20250930,E100141,1,1003,4,E100044,5,1,62.2,148000,Active,False
20250930,E100142,2,1012,5,E100174,3,1,81.2,37500,Active,False
20250930,E100145,2,1009,4,E100159,4,1,63.9,111000,Active,False
20250930,E100147,2,1009,1,E100183,4,1,62.5,97000,Active,False
20250930,E100152,2,1008,6,E100159,2,1,68.7,52500,Active,False
20250930,E100153,2,1010,6,E100185,5,1,123.4,186000,Active,False
20250930,E100157,2,1008,4,E100179,2,1,72.2,62000,Active,False
20250930,E100158,2,1008,4,E000001,2,1,144.6,89500,Active,False
20250930,E100164,2,1008,3,E100183,2,1,82.0,64000,Active,False
20250930,E100165,2,1008,1,E100174,2,1,90.2,80500,Active,False
20250930,E100167,2,1012,4,E100183,3,1,82.1,107500,Active,False
20250930,E100170,2,1012,5,E100174,3,1,73.2,45500,Active,False
20250930,E100172,2,1008,4,E100183,2,1,75.7,81500,Active,False
20250930,E100173,2,1008,5,E100166,2,1,57.2,33500,Active,False
20250930,E100174,2,1011,1,E100185,6,1,97.3,199000,Active,False
20250930,E100175,2,1012,6,E100183,3,1,66.6,72000,Active,False
20250930,E100176,2,1010,2,E100166,5,1,57.0,134000,Active,False
20250930,E100179,2,1011,6,E100185,6,1,81.0,247500,Active,False
20250930,E100182,2,1011,3,E100185,6,1,59.1,194500,Active,False
20250930,E100184,2,1008,3,E100159,2,1,96.5,52500,Active,False
20250930,E100185,2,1011,6,E000001,6,1,144.2,274500,Active,False
20250930,E100190,3,1018,5,E100227,3,1,112.4,49000,Active,False
20250930,E100192,3,1013,5,E100302,1,1,76.5,27500,Active,False
20250930,E100198,3,1013,2,E100187,1,1,64.2,53500,Active,False
20250930,E100203,3,1018,2,E100195,3,1,92.5,89000,Active,False
20250930,E100207,3,1018,4,E100189,3,1,59.5,125000,Active,False
20250930,E100216,3,1017,5,E100250,6,1,121.5,105500,Active,False
20250930,E100219,3,1016,2,E100250,5,1,122.5,228500,Active,False
20250930,E100221,3,1015,2,E100232,4,1,86.8,96000,Active,False
20250930,E100222,3,1013,2,E100254,1,1,58.0,43500,Active,False
20250930,E100224,3,1016,2,E100250,5,1,104.3,171500,Active,False
20250930,E100226,3,1015,1,E100249,4,1,79.2,117500,Active,False
20250930,E100228,3,1016,5,E100250,5,1,143.3,95000,Active,False
20250930,E100230,3,1018,5,E100209,3,1,72.2,41000,Active,False
20250930,E100231,3,1016,4,E100250,5,1,87.6,166500,Active,False
20250930,E100235,3,1013,2,E100248,1,1,58.3,40000,Active,False
20250930,E100237,3,1014,4,E100195,3,1,75.4,99500,On Leave,True
20250930,E100238,3,1013,5,E100227,1,1,76.3,23000,Active,False
20250930,E100239,3,1015,1,E100232,4,1,93.4,127500,Active,False
20250930,E100242,3,1018,5,E100195,3,1,85.9,55500,Active,False
20250930,E100244,3,1017,5,E100250,6,1,71.1,88000,Active,False
20250930,E100248,3,1016,2,E100250,5,1,76.2,159000,Active,False
20250930,E100249,3,1017,1,E100250,6,1,95.7,176000,Active,False
20250930,E100251,3,1013,1,E100228,1,1,58.7,50500,Active,False
20250930,E100255,3,1016,1,E100250,5,1,75.2,147500,Active,False
20250930,E100259,3,1016,4,E100250,5,1,64.4,147500,Active,False
20250930,E100262,3,1017,1,E100250,6,1,68.6,168500,Active,False
20250930,E100267,3,1014,3,E100290,3,1,56.9,77000,Active,False
20250930,E100274,3,1014,3,E100195,3,1,147.0,123500,Active,False
20250930,E100278,3,1018,4,E100218,3,1,69.3,116000,Active,False
20250930,E100281,3,1018,2,E100304,3,1,59.0,78000,Active,False
20250930,E100285,3,1014,1,E100306,3,1,57.1,77000,Active,False
20250930,E100286,3,1016,1,E100250,5,1,82.0,166000,Active,False
20250930,E100289,3,1018,4,E100227,3,1,69.2,94500,Active,False
20250930,E100292,3,1013,1,E100216,1,1,64.9,55500,Active,False
20250930,E100295,3,1018,5,E100254,3,1,86.7,42000,Active,False
20250930,E100296,3,1013,1,E100244,1,1,60.2,60500,Active,False
20250930,E100299,3,1013,3,E100194,1,1,88.9,41500,Active,False
20250930,E100300,3,1016,1,E100250,5,1,61.0,184500,Active,False
20250930,E100301,3,1014,3,E100227,3,1,98.5,91000,Active,False
20250930,E100303,3,1013,2,E100197,1,1,73.5,52500,Active,False
20250930,E100305,3,1014,5,E100286,3,1,69.1,41500,Active,False
20250930,E100307,3,1016,1,E100250,5,1,82.5,148000,Active,False
20250930,E100311,4,1021,1,E100325,5,1,63.4,185000,Active,False
20250930,E100312,4,1019,1,E100342,2,1,71.9,65000,Active,False
20250930,E100313,4,1021,5,E100325,5,1,114.8,86500,Active,False
20250930,E100314,4,1023,6,E100325,6,1,100.3,216500,Active,False
20250930,E100317,4,1021,1,E100325,5,1,68.0,183000,Active,False
20250930,E100318,4,1023,1,E100325,6,1,69.3,217500,Active,False
20250930,E100319,4,1021,1,E100325,5,1,83.6,200500,Active,False
20250930,E100320,4,1022,5,E100341,3,1,88.7,41500,Active,False
20250930,E100321,4,1023,4,E100325,6,1,65.5,215500,Active,False
20250930,E100322,4,1022,5,E100315,3,1,63.2,41500,Active,False
20250930,E100324,4,1019,2,E100325,2,1,130.3,82500,Active,False
20250930,E100329,4,1022,5,E100361,3,1,79.5,43500,Active,False
20250930,E100334,4,1022,1,E100313,3,1,62.0,94500,Active,False
20250930,E100335,4,1022,5,E100316,3,1,98.5,40500,Active,False
20250930,E100336,4,1019,5,E100361,2,1,63.0,24500,Active,False
20250930,E100337,4,1023,5,E100325,6,1,80.9,103000,Active,False
20250930,E100338,4,1019,1,E100337,2,1,75.3,61000,Active,False
20250930,E100341,4,1021,5,E100325,5,1,103.2,67500,Active,False
20250930,E100342,4,1023,5,E100325,6,1,106.7,103000,Active,False
20250930,E100343,4,1021,6,E100325,5,1,89.3,135500,Active,False
20250930,E100344,4,1020,6,E100311,3,1,62.4,91000,Active,False
20250930,E100345,4,1020,4,E100318,3,1,64.4,92500,Active,False
20250930,E100346,4,1022,2,E100321,3,1,63.2,100500,Active,False
20250930,E100349,4,1022,4,E100313,3,1,102.3,109000,Active,False
20250930,E100351,4,1021,2,E100325,5,1,61.9,137000,Active,False
20250930,E100354,4,1020,2,E100316,3,1,69.7,79500,Active,False
20250930,E100356,4,1020,3,E100359,3,1,59.0,93500,Active,False
20250930,E100357,4,1020,2,E100333,3,1,59.9,87000,Active,False
20250930,E100359,4,1023,5,E100325,6,1,114.3,127000,On Leave,True
20250930,E100360,4,1020,5,E100316,3,1,102.9,49000,Active,False
20250930,E100361,4,1021,3,E100325,5,1,106.0,121000,Active,False
20250930,E100365,4,1021,1,E100325,5,1,85.5,149000,Active,False
20250930,E100367,5,1026,1,E100441,3,1,65.4,89500,Active,False
20250930,E100368,5,1027,6,E100398,4,1,63.7,106500,Active,False
20250930,E100370,5,1024,1,E100445,1,1,61.3,50000,Active,False
20250930,E100373,5,1028,1,E100398,5,1,59.2,174000,Active,False
20250930,E100375,5,1024,5,E100372,1,1,96.8,25500,Active,False
20250930,E100383,5,1024,1,E100411,1,1,68.0,56500,Active,False
20250930,E100384,5,1024,1,E100418,1,1,68.6,56000,Active,False
20250930,E100387,5,1024,1,E100428,1,1,87.2,61500,Active,False
20250930,E100388,5,1026,1,E100392,3,1,91.5,109000,Active,False
20250930,E100389,5,1025,4,E100411,2,1,59.9,71000,Active,False
20250930,E100393,5,1024,4,E100422,1,1,64.6,54000,Active,False
20250930,E100395,5,1028,4,E100398,5,1,101.3,163500,Active,False
20250930,E100396,5,1024,1,E100395,1,1,91.9,60000,Active,False
20250930,E100402,5,1027,4,E100398,4,1,83.3,126500,Active,False
20250930,E100408,5,1026,4,E100429,3,1,57.0,81500,Active,False
20250930,E100410,5,1025,6,E100412,2,1,77.8,66000,Active,False
20250930,E100412,5,1028,1,E100398,5,1,100.0,147500,Active,False
20250930,E100413,5,1025,4,E000001,2,1,141.5,86000,Active,False
20250930,E100414,5,1024,3,E100464,1,1,79.5,58500,Active,False
20250930,E100417,5,1025,1,E100431,2,1,62.0,89500,Active,False
20250930,E100421,5,1024,1,E100398,1,1,128.2,80500,Active,False
20250930,E100422,5,1027,1,E100398,4,1,65.9,130500,Active,False
20250930,E100423,5,1026,1,E100401,3,1,75.2,97000,Active,False
20250930,E100425,5,1024,2,E100401,1,1,75.5,50000,Active,False
20250930,E100429,5,1028,1,E100398,5,1,99.7,177500,Active,False
20250930,E100430,5,1026,5,E100431,3,1,60.6,42000,Active,False
20250930,E100431,5,1027,2,E100398,4,1,73.9,103500,Active,False
20250930,E100439,5,1026,4,E100372,3,1,69.3,77000,Active,False
20250930,E100440,5,1024,5,E100398,1,1,110.0,28500,Active,False
20250930,E100445,5,1027,1,E100398,4,1,61.8,108500,Active,False
20250930,E100446,5,1026,1,E100432,3,1,61.5,79500,Active,False
20250930,E100448,5,1027,1,E100398,4,1,60.9,109500,Active,False
20250930,E100453,5,1025,1,E100455,2,1,57.1,68000,Active,False
20250930,E100454,5,1024,5,E100437,1,1,62.6,21000,Active,False
20250930,E100462,5,1025,3,E100412,2,1,80.9,60500,Active,False
20250930,E100464,5,1028,2,E100398,5,1,108.4,206000,Active,False
20250930,E100466,5,1024,4,E100464,1,1,80.6,73000,Active,False
20250930,E100469,6,1029,6,E100480,2,1,74.4,75500,Active,False
20250930,E100470,6,1029,3,E100486,2,1,64.2,57000,Active,False
20250930,E100471,6,1030,5,E100496,4,1,58.1,41000,Active,False
20250930,E100472,6,1030,1,E100480,4,1,59.9,135500,Active,False
20250930,E100473,6,1030,2,E100491,4,1,94.3,113000,Active,False
20250930,E100474,6,1029,1,E100493,2,1,76.0,69000,Active,False
20250930,E100476,6,1033,5,E100493,6,1,62.9,82000,Active,False
20250930,E100477,6,1029,2,E100486,2,1,82.2,67000,Active,False
20250930,E100479,6,1033,4,E100493,6,1,93.7,246000,Active,False
20250930,E100480,6,1033,1,E100493,6,1,99.1,233500,Active,False
20250930,E100482,6,1029,1,E100496,2,1,92.7,79000,Active,False
20250930,E100483,6,1033,1,E100493,6,1,80.0,271500,Active,False
20250930,E100486,6,1032,1,E100493,5,1,103.2,182000,Active,False
20250930,E100489,6,1029,1,E100485,2,1,65.7,61500,Active,False
20250930,E100490,6,1031,3,E100491,3,1,116.0,64000,Active,False
20250930,E100492,6,1029,1,E100479,2,1,79.7,63500,Active,False
20250930,E100495,6,1029,3,E100496,2,1,81.3,82000,Active,False
20250930,E100496,6,1032,5,E100493,5,1,97.1,69000,Active,False
20250930,E100497,6,1029,4,E100496,2,1,64.9,77000,Active,False
20250930,E100500,6,1030,2,E100491,4,1,69.8,91500,Active,False
20250930,E100501,7,1036,6,E100505,3,1,72.4,86500,Active,False
20250930,E100502,7,1034,5,E100512,3,1,92.4,36000,Active,False
20250930,E100503,7,1037,3,E100535,5,1,68.2,122000,Active,False
20250930,E100504,7,1039,6,E100535,6,1,70.0,210000,Active,False
20250930,E100506,7,1038,2,E100535,6,1,88.1,203000,Active,False
20250930,E100508,7,1036,1,E100513,3,1,83.3,87500,Active,False
20250930,E100511,7,1034,4,E100505,3,1,77.7,103000,Active,False
20250930,E100513,7,1038,1,E100535,6,1,104.5,266000,Active,False
20250930,E100514,7,1037,5,E100535,5,1,57.6,71000,Active,False
20250930,E100517,7,1035,1,E100535,4,1,65.1,126000,Active,False
20250930,E100518,7,1038,1,E100535,6,1,86.2,250500,Active,False
20250930,E100519,7,1039,5,E100535,6,1,59.8,110000,Active,False
20250930,E100520,7,1034,1,E100538,3,1,62.4,99000,Active,False
20250930,E100525,7,1039,1,E100535,6,1,75.2,242500,Active,False
20250930,E100526,7,1039,2,E100535,6,1,70.6,181500,Active,False
20250930,E100528,7,1034,2,E100513,3,1,61.0,92500,Active,False
20250930,E100529,7,1039,5,E100535,6,1,61.7,85000,Active,False
20250930,E100530,7,1039,4,E100535,6,1,73.0,244500,Active,False
20250930,E100534,7,1034,5,E100522,3,1,59.9,42000,Active,False
20250930,E100535,7,1039,3,E000001,6,1,145.8,256000,Active,False
20250930,E100536,7,1035,6,E100503,4,1,59.4,108000,Active,False
20250930,E100537,7,1034,1,E100504,3,1,58.8,86500,Active,False
20250930,E100540,8,1040,5,E100544,3,1,64.0,38000,Active,False
20250930,E100541,8,1042,1,E100544,5,1,70.7,189000,Active,False
20250930,E100544,8,1043,3,E000001,6,1,122.5,244000,Active,False
20250930,E100545,8,1041,6,E100544,5,1,121.9,179500,Active,False
20250930,E100546,8,1041,1,E100544,5,1,96.6,168000,Active,False
20250930,E100547,8,1042,2,E000001,5,1,151.5,208000,Active,False
20250930,E100549,8,1040,1,E100551,3,1,70.9,77000,Active,False
20250930,E100550,8,1040,2,E100544,3,1,82.6,98500,Active,False
20250930,E100551,8,1043,5,E100544,6,1,74.4,102000,Active,False
20250930,E100552,9,1046,4,E100555,4,1,61.2,125500,Active,False
20250930,E100554,9,1044,6,E100555,2,1,82.0,59500,Active,False
20250930,E100557,9,1044,4,E100555,2,1,83.8,73500,Active,False
20250930,E100558,9,1047,6,E100555,5,1,75.5,151000,Active,False
20250930,E100559,9,1045,5,E100580,3,1,73.8,47000,Active,False
20250930,E100560,9,1044,1,E100566,2,1,67.6,63000,Active,False
20250930,E100561,9,1046,3,E100566,4,1,67.2,73000,Active,False
20250930,E100562,9,1047,1,E100555,5,1,63.0,163000,Active,False
20250930,E100563,9,1048,1,E100566,4,1,58.3,120000,Active,False
20250930,E100564,9,1044,6,E100580,2,1,59.2,60000,Active,False
20250930,E100565,9,1048,1,E100555,4,1,85.3,121500,Active,False
20250930,E100567,9,1048,5,E100558,4,1,60.0,49000,Active,False
20250930,E100569,9,1045,1,E100555,3,1,64.5,85000,Active,False
20250930,E100572,9,1045,1,E100555,3,1,105.7,106500,Active,False
20250930,E100573,9,1045,2,E100580,3,1,64.8,76000,Active,False
20250930,E100574,9,1045,1,E100580,3,1,69.0,100500,Active,False
20250930,E100576,9,1048,5,E100566,4,1,84.7,61000,Active,False
20250930,E100577,9,1044,3,E100566,2,1,90.5,58000,Active,False
20250930,E100581,9,1045,6,E100580,3,1,61.0,86000,Active,False
20250930,E100583,9,1046,4,E100580,4,1,68.8,107500,Active,False
20250930,E100584,9,1046,2,E100555,4,1,75.7,119500,Active,False
20250930,E100585,9,1045,1,E100566,3,1,77.3,103500,Active,False
20250930,E100586,9,1046,1,E100555,4,1,102.9,163000,Active,False
20250930,E100587,9,1048,3,E100555,4,1,123.9,135000,Active,False
20250930,E100588,9,1045,1,E100566,3,1,80.0,109500,Active,False
20250930,E100590,10,1050,4,E100613,3,1,92.7,94500,Active,False
20250930,E100592,10,1051,6,E100621,5,1,66.9,140500,Active,False
20250930,E100595,10,1049,1,E100628,2,1,78.2,68500,Active,False
20250930,E100598,10,1052,5,E100621,6,1,95.3,114000,Active,False
20250930,E100599,10,1049,4,E100613,2,1,76.7,74000,Active,False
20250930,E100605,10,1051,4,E100621,5,1,67.6,159000,Active,False
20250930,E100606,10,1050,2,E100613,3,1,78.6,92500,Active,False
20250930,E100607,10,1050,2,E100621,3,1,123.6,130000,Active,False
20250930,E100609,10,1052,3,E100621,6,1,123.9,229000,Active,False
20250930,E100611,10,1050,3,E100617,3,1,60.1,84500,Active,False
20250930,E100612,10,1052,3,E100621,6,1,60.8,163500,Active,False
20250930,E100615,10,1050,2,E100621,3,1,79.3,86000,Active,False
20250930,E100616,10,1050,1,E100636,3,1,100.4,105500,Active,False
20250930,E100618,10,1053,2,E100636,2,1,68.5,77000,Active,False
20250930,E100619,10,1051,4,E100621,5,1,127.1,205000,Active,False
20250930,E100621,10,1052,3,E000001,6,1,142.9,237000,Active,False
20250930,E100623,10,1051,2,E100621,5,1,65.9,140500,Active,False
20250930,E100624,10,1053,1,E100621,2,1,119.3,72500,Active,False
20250930,E100626,10,1053,5,E100619,2,1,111.8,38000,Active,False
20250930,E100629,10,1049,1,E100628,2,1,74.0,110500,Active,False
20250930,E100634,10,1053,2,E100619,2,1,67.9,61500,Active,False
20250930,E100635,10,1050,6,E100609,3,1,67.1,79000,Active,False
20250930,E100636,10,1052,1,E100621,6,1,116.7,207500,Active,False
20250930,E100637,10,1049,1,E100621,2,1,64.9,57000,Active,False
20250930,E100639,10,1049,2,E100598,2,1,82.2,74500,Active,False
20250930,E100640,10,1050,5,E100621,3,1,73.9,34000,Active,False
20250930,E100641,1,1001,5,E100124,3,1,55.0,37000,Active,False
20250930,E100646,7,1037,2,E100535,5,1,55.2,152000,Active,False
20250930,E100647,9,1048,3,E100555,4,1,55.5,100000,Active,False
