ReviewID,EmployeeID,ReviewPeriod,ReviewDate,Rating,RatingLabel,GoalAchievementPct,PromotionRecommended,ManagerEmployeeID
6255,E100893,2023 H2,2023-12-15,3,Meets Expectations,52,False,E100319
6256,E100893,2024 H1,2024-06-15,4,Exceeds Expectations,79,False,E100319
6257,E100893,2024 H2,2024-12-15,4,Exceeds Expectations,73,False,E100319
6258,E100893,2025 H1,2025-06-15,3,Meets Expectations,56,False,E100319
6259,E100893,2025 H2,2025-12-15,4,Exceeds Expectations,72,False,E100319
6260,E100893,2026 H1,2026-06-15,4,Exceeds Expectations,60,False,E100319
6261,E100894,2023 H2,2023-12-15,3,Meets Expectations,67,False,E100341
6262,E100895,2023 H2,2023-12-15,4,Exceeds Expectations,77,False,E100398
6263,E100895,2024 H1,2024-06-15,4,Exceeds Expectations,75,False,E100398
6264,E100895,2024 H2,2024-12-15,4,Exceeds Expectations,68,True,E100398
6265,E100895,2025 H1,2025-06-15,4,Exceeds Expectations,61,False,E100398
6266,E100896,2023 H2,2023-12-15,3,Meets Expectations,45,False,E100461
6267,E100896,2024 H1,2024-06-15,5,Outstanding,89,False,E100461
6268,E100896,2024 H2,2024-12-15,4,Exceeds Expectations,65,True,E100461
6269,E100896,2025 H1,2025-06-15,3,Meets Expectations,49,False,E100461
6270,E100896,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100461
6271,E100896,2026 H1,2026-06-15,2,Needs Improvement,38,False,E100461
6272,E100897,2023 H2,2023-12-15,4,Exceeds Expectations,68,False,E100455
6273,E100897,2024 H1,2024-06-15,4,Exceeds Expectations,69,False,E100455
6274,E100897,2024 H2,2024-12-15,4,Exceeds Expectations,70,False,E100455
6275,E100897,2025 H1,2025-06-15,5,Outstanding,86,True,E100455
6276,E100897,2025 H2,2025-12-15,5,Outstanding,76,False,E100455
6277,E100897,2026 H1,2026-06-15,4,Exceeds Expectations,66,False,E100455
6278,E100898,2023 H2,2023-12-15,4,Exceeds Expectations,59,False,E100621
6279,E100898,2024 H1,2024-06-15,3,Meets Expectations,47,False,E100621
6280,E100898,2024 H2,2024-12-15,3,Meets Expectations,51,False,E100621
6281,E100898,2025 H1,2025-06-15,2,Needs Improvement,40,False,E100621
6282,E100899,2023 H2,2023-12-15,4,Exceeds Expectations,51,False,E100780
6283,E100899,2024 H1,2024-06-15,4,Exceeds Expectations,61,False,E100780
6284,E100899,2024 H2,2024-12-15,3,Meets Expectations,53,False,E100780
6285,E100899,2025 H1,2025-06-15,3,Meets Expectations,43,False,E100780
6286,E100899,2025 H2,2025-12-15,3,Meets Expectations,52,False,E100780
6287,E100899,2026 H1,2026-06-15,3,Meets Expectations,48,False,E100780
6288,E100900,2023 H2,2023-12-15,3,Meets Expectations,59,False,E100135
6289,E100900,2024 H1,2024-06-15,3,Meets Expectations,38,False,E100135
6290,E100901,2023 H2,2023-12-15,3,Meets Expectations,63,False,E100224
6291,E100902,2023 H2,2023-12-15,4,Exceeds Expectations,86,False,E100891
6292,E100902,2024 H1,2024-06-15,2,Needs Improvement,31,False,E100891
6293,E100902,2024 H2,2024-12-15,5,Outstanding,94,False,E100891
6294,E100902,2025 H1,2025-06-15,2,Needs Improvement,40,False,E100891
6295,E100903,2023 H2,2023-12-15,3,Meets Expectations,62,False,E100250
6296,E100904,2023 H2,2023-12-15,3,Meets Expectations,63,False,E100306
6297,E100905,2023 H2,2023-12-15,3,Meets Expectations,56,False,E100300
6298,E100905,2024 H1,2024-06-15,5,Outstanding,91,False,E100300
6299,E100905,2024 H2,2024-12-15,2,Needs Improvement,30,False,E100300
6300,E100905,2025 H1,2025-06-15,5,Outstanding,68,True,E100300
6301,E100905,2025 H2,2025-12-15,3,Meets Expectations,82,False,E100300
6302,E100907,2023 H2,2023-12-15,3,Meets Expectations,57,False,E100341
6303,E100907,2024 H1,2024-06-15,3,Meets Expectations,58,False,E100341
6304,E100907,2024 H2,2024-12-15,4,Exceeds Expectations,68,False,E100341
6305,E100907,2025 H1,2025-06-15,3,Meets Expectations,42,False,E100341
6306,E100907,2025 H2,2025-12-15,3,Meets Expectations,54,False,E100341
6307,E100907,2026 H1,2026-06-15,5,Outstanding,75,False,E100341
6308,E100908,2023 H2,2023-12-15,4,Exceeds Expectations,81,False,E100401
6309,E100909,2023 H2,2023-12-15,3,Meets Expectations,60,False,E100467
6310,E100909,2024 H1,2024-06-15,4,Exceeds Expectations,91,False,E100467
6311,E100909,2024 H2,2024-12-15,5,Outstanding,68,False,E100467
6312,E100909,2025 H1,2025-06-15,3,Meets Expectations,58,False,E100467
6313,E100909,2025 H2,2025-12-15,4,Exceeds Expectations,79,False,E100467
6314,E100909,2026 H1,2026-06-15,4,Exceeds Expectations,74,True,E100467
6315,E100910,2023 H2,2023-12-15,4,Exceeds Expectations,75,True,E100699
6316,E100910,2024 H1,2024-06-15,4,Exceeds Expectations,77,False,E100699
6317,E100910,2024 H2,2024-12-15,1,Unsatisfactory,30,False,E100699
6318,E100910,2025 H1,2025-06-15,3,Meets Expectations,59,False,E100699
6319,E100910,2025 H2,2025-12-15,4,Exceeds Expectations,54,True,E100699
6320,E100910,2026 H1,2026-06-15,3,Meets Expectations,56,False,E100699
6321,E100911,2023 H2,2023-12-15,4,Exceeds Expectations,74,False,E100398
6322,E100911,2024 H1,2024-06-15,3,Meets Expectations,57,False,E100398
6323,E100911,2024 H2,2024-12-15,4,Exceeds Expectations,53,False,E100398
6324,E100911,2025 H1,2025-06-15,3,Meets Expectations,58,False,E100398
6325,E100911,2025 H2,2025-12-15,3,Meets Expectations,54,False,E100398
6326,E100911,2026 H1,2026-06-15,3,Meets Expectations,49,False,E100398
6327,E100912,2023 H2,2023-12-15,4,Exceeds Expectations,60,False,E100772
6328,E100912,2024 H1,2024-06-15,4,Exceeds Expectations,64,False,E100772
6329,E100913,2023 H2,2023-12-15,2,Needs Improvement,44,False,E100622
6330,E100913,2024 H1,2024-06-15,5,Outstanding,92,True,E100622
6331,E100913,2024 H2,2024-12-15,4,Exceeds Expectations,67,True,E100622
6332,E100914,2023 H2,2023-12-15,5,Outstanding,106,False,E100123
6333,E100914,2024 H1,2024-06-15,4,Exceeds Expectations,84,False,E100123
6334,E100914,2024 H2,2024-12-15,3,Meets Expectations,53,False,E100123
6335,E100914,2025 H1,2025-06-15,4,Exceeds Expectations,68,False,E100123
6336,E100914,2025 H2,2025-12-15,5,Outstanding,101,True,E100123
6337,E100914,2026 H1,2026-06-15,3,Meets Expectations,57,False,E100123
6338,E100915,2023 H2,2023-12-15,4,Exceeds Expectations,78,False,E100106
6339,E100916,2023 H2,2023-12-15,3,Meets Expectations,46,False,E100162
6340,E100916,2024 H1,2024-06-15,3,Meets Expectations,50,False,E100162
6341,E100916,2024 H2,2024-12-15,4,Exceeds Expectations,78,False,E100162
6342,E100916,2025 H1,2025-06-15,5,Outstanding,63,True,E100162
6343,E100916,2025 H2,2025-12-15,5,Outstanding,68,False,E100162
6344,E100916,2026 H1,2026-06-15,4,Exceeds Expectations,75,False,E100162
6345,E100918,2023 H2,2023-12-15,3,Meets Expectations,56,False,E100398
6346,E100918,2024 H1,2024-06-15,3,Meets Expectations,66,False,E100398
6347,E100919,2023 H2,2023-12-15,2,Needs Improvement,41,False,E100700
6348,E100919,2024 H1,2024-06-15,4,Exceeds Expectations,55,False,E100700
6349,E100919,2024 H2,2024-12-15,2,Needs Improvement,30,False,E100700
6350,E100919,2025 H1,2025-06-15,2,Needs Improvement,45,False,E100700
6351,E100919,2025 H2,2025-12-15,4,Exceeds Expectations,78,True,E100700
6352,E100919,2026 H1,2026-06-15,4,Exceeds Expectations,74,False,E100700
6353,E100920,2023 H2,2023-12-15,2,Needs Improvement,32,False,E100036
6354,E100920,2024 H1,2024-06-15,4,Exceeds Expectations,68,False,E100036
6355,E100920,2024 H2,2024-12-15,4,Exceeds Expectations,81,True,E100036
6356,E100920,2025 H1,2025-06-15,4,Exceeds Expectations,90,True,E100036
6357,E100920,2025 H2,2025-12-15,3,Meets Expectations,50,False,E100036
6358,E100920,2026 H1,2026-06-15,3,Meets Expectations,48,False,E100036
6359,E100921,2023 H2,2023-12-15,3,Meets Expectations,47,False,E100025
6360,E100921,2024 H1,2024-06-15,4,Exceeds Expectations,64,False,E100025
6361,E100921,2024 H2,2024-12-15,5,Outstanding,59,False,E100025
6362,E100921,2025 H1,2025-06-15,3,Meets Expectations,63,False,E100025
6363,E100921,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100025
6364,E100921,2026 H1,2026-06-15,4,Exceeds Expectations,78,False,E100025
6365,E100922,2023 H2,2023-12-15,3,Meets Expectations,52,False,E100179
6366,E100922,2024 H1,2024-06-15,5,Outstanding,91,False,E100179
6367,E100923,2023 H2,2023-12-15,2,Needs Improvement,30,False,E100300
6368,E100924,2023 H2,2023-12-15,4,Exceeds Expectations,81,True,E100814
6369,E100925,2023 H2,2023-12-15,4,Exceeds Expectations,86,True,E100197
6370,E100925,2024 H1,2024-06-15,4,Exceeds Expectations,72,False,E100197
6371,E100925,2024 H2,2024-12-15,4,Exceeds Expectations,77,False,E100197
6372,E100925,2025 H1,2025-06-15,3,Meets Expectations,56,False,E100197
6373,E100925,2025 H2,2025-12-15,3,Meets Expectations,30,False,E100197
6374,E100925,2026 H1,2026-06-15,3,Meets Expectations,61,False,E100197
6375,E100927,2023 H2,2023-12-15,2,Needs Improvement,43,False,E100441
6376,E100927,2024 H1,2024-06-15,4,Exceeds Expectations,64,False,E100441
6377,E100927,2024 H2,2024-12-15,5,Outstanding,84,False,E100441
6378,E100927,2025 H1,2025-06-15,2,Needs Improvement,40,False,E100441
6379,E100927,2025 H2,2025-12-15,4,Exceeds Expectations,88,False,E100441
6380,E100927,2026 H1,2026-06-15,3,Meets Expectations,63,False,E100441
6381,E100928,2023 H2,2023-12-15,3,Meets Expectations,59,False,E100476
6382,E100928,2024 H1,2024-06-15,5,Outstanding,114,False,E100476
6383,E100928,2024 H2,2024-12-15,3,Meets Expectations,68,False,E100476
6384,E100928,2025 H1,2025-06-15,3,Meets Expectations,47,False,E100476
6385,E100928,2025 H2,2025-12-15,3,Meets Expectations,63,False,E100476
6386,E100928,2026 H1,2026-06-15,4,Exceeds Expectations,57,False,E100476
6387,E100929,2023 H2,2023-12-15,4,Exceeds Expectations,85,False,E100856
6388,E100929,2024 H1,2024-06-15,4,Exceeds Expectations,80,False,E100856
6389,E100929,2024 H2,2024-12-15,3,Meets Expectations,63,False,E100856
6390,E100929,2025 H1,2025-06-15,3,Meets Expectations,55,False,E100856
6391,E100929,2025 H2,2025-12-15,3,Meets Expectations,42,False,E100856
6392,E100929,2026 H1,2026-06-15,2,Needs Improvement,31,False,E100856
6393,E100930,2023 H2,2023-12-15,4,Exceeds Expectations,64,False,E100728
6394,E100930,2024 H1,2024-06-15,5,Outstanding,87,True,E100728
6395,E100930,2024 H2,2024-12-15,2,Needs Improvement,30,False,E100728
6396,E100930,2025 H1,2025-06-15,5,Outstanding,94,False,E100728
6397,E100931,2023 H2,2023-12-15,2,Needs Improvement,32,False,E100044
6398,E100931,2024 H1,2024-06-15,3,Meets Expectations,62,False,E100044
6399,E100931,2024 H2,2024-12-15,5,Outstanding,81,False,E100044
6400,E100932,2023 H2,2023-12-15,4,Exceeds Expectations,72,False,E100138
6401,E100932,2024 H1,2024-06-15,3,Meets Expectations,50,False,E100138
6402,E100932,2024 H2,2024-12-15,2,Needs Improvement,39,False,E100138
6403,E100932,2025 H1,2025-06-15,4,Exceeds Expectations,78,False,E100138
6404,E100932,2025 H2,2025-12-15,4,Exceeds Expectations,62,False,E100138
6405,E100932,2026 H1,2026-06-15,4,Exceeds Expectations,63,False,E100138
6406,E100933,2023 H2,2023-12-15,3,Meets Expectations,44,False,E100031
6407,E100933,2024 H1,2024-06-15,4,Exceeds Expectations,64,False,E100031
6408,E100933,2024 H2,2024-12-15,5,Outstanding,84,False,E100031
6409,E100933,2025 H1,2025-06-15,4,Exceeds Expectations,78,False,E100031
6410,E100933,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100031
6411,E100933,2026 H1,2026-06-15,2,Needs Improvement,37,False,E100031
6412,E100934,2024 H1,2024-06-15,3,Meets Expectations,45,False,E100113
6413,E100934,2024 H2,2024-12-15,5,Outstanding,84,False,E100113
6414,E100934,2025 H1,2025-06-15,4,Exceeds Expectations,68,False,E100113
6415,E100934,2025 H2,2025-12-15,3,Meets Expectations,49,False,E100113
6416,E100934,2026 H1,2026-06-15,3,Meets Expectations,39,False,E100113
6417,E100935,2024 H1,2024-06-15,3,Meets Expectations,46,False,E100183
6418,E100935,2024 H2,2024-12-15,4,Exceeds Expectations,87,False,E100183
6419,E100935,2025 H1,2025-06-15,5,Outstanding,86,False,E100183
6420,E100935,2025 H2,2025-12-15,2,Needs Improvement,34,False,E100183
6421,E100935,2026 H1,2026-06-15,4,Exceeds Expectations,71,True,E100183
6422,E100936,2023 H2,2023-12-15,4,Exceeds Expectations,60,True,E100290
6423,E100936,2024 H1,2024-06-15,3,Meets Expectations,53,False,E100290
6424,E100936,2024 H2,2024-12-15,3,Meets Expectations,47,False,E100290
6425,E100936,2025 H1,2025-06-15,2,Needs Improvement,30,False,E100290
6426,E100936,2025 H2,2025-12-15,5,Outstanding,76,False,E100290
6427,E100937,2024 H1,2024-06-15,3,Meets Expectations,47,False,E100758
6428,E100937,2024 H2,2024-12-15,3,Meets Expectations,75,False,E100758
6429,E100937,2025 H1,2025-06-15,4,Exceeds Expectations,66,False,E100758
6430,E100937,2025 H2,2025-12-15,3,Meets Expectations,61,False,E100758
6431,E100937,2026 H1,2026-06-15,4,Exceeds Expectations,76,False,E100758
6432,E100938,2023 H2,2023-12-15,5,Outstanding,82,True,E100195
6433,E100938,2024 H1,2024-06-15,3,Meets Expectations,55,False,E100195
6434,E100938,2024 H2,2024-12-15,4,Exceeds Expectations,65,False,E100195
6435,E100938,2025 H1,2025-06-15,4,Exceeds Expectations,77,True,E100195
6436,E100938,2025 H2,2025-12-15,3,Meets Expectations,50,False,E100195
6437,E100938,2026 H1,2026-06-15,4,Exceeds Expectations,66,False,E100195
6438,E100939,2024 H1,2024-06-15,3,Meets Expectations,42,False,E100711
6439,E100939,2024 H2,2024-12-15,2,Needs Improvement,31,False,E100711
6440,E100939,2025 H1,2025-06-15,1,Unsatisfactory,30,False,E100711
6441,E100939,2025 H2,2025-12-15,5,Outstanding,82,False,E100711
6442,E100939,2026 H1,2026-06-15,4,Exceeds Expectations,74,False,E100711
6443,E100940,2023 H2,2023-12-15,5,Outstanding,82,False,E100337
6444,E100940,2024 H1,2024-06-15,3,Meets Expectations,51,False,E100337
6445,E100940,2024 H2,2024-12-15,3,Meets Expectations,42,False,E100337
6446,E100940,2025 H1,2025-06-15,3,Meets Expectations,40,False,E100337
6447,E100941,2023 H2,2023-12-15,2,Needs Improvement,37,False,E100744
6448,E100941,2024 H1,2024-06-15,5,Outstanding,100,True,E100744
6449,E100941,2024 H2,2024-12-15,4,Exceeds Expectations,66,True,E100744
6450,E100941,2025 H1,2025-06-15,2,Needs Improvement,30,False,E100744
6451,E100942,2024 H1,2024-06-15,3,Meets Expectations,73,False,E100342
6452,E100942,2024 H2,2024-12-15,4,Exceeds Expectations,74,False,E100342
6453,E100943,2023 H2,2023-12-15,5,Outstanding,91,True,E100455
6454,E100943,2024 H1,2024-06-15,4,Exceeds Expectations,93,False,E100455
6455,E100943,2024 H2,2024-12-15,4,Exceeds Expectations,76,True,E100455
6456,E100944,2024 H1,2024-06-15,1,Unsatisfactory,32,False,E100842
6457,E100944,2024 H2,2024-12-15,2,Needs Improvement,30,False,E100842
6458,E100944,2025 H1,2025-06-15,4,Exceeds Expectations,77,False,E100842
6459,E100944,2025 H2,2025-12-15,2,Needs Improvement,30,False,E100842
6460,E100945,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E100398
6461,E100945,2024 H2,2024-12-15,3,Meets Expectations,39,False,E100398
6462,E100945,2025 H1,2025-06-15,5,Outstanding,82,False,E100398
6463,E100945,2025 H2,2025-12-15,3,Meets Expectations,63,False,E100398
6464,E100946,2024 H1,2024-06-15,3,Meets Expectations,74,False,E100530
6465,E100946,2024 H2,2024-12-15,4,Exceeds Expectations,68,False,E100530
6466,E100946,2025 H1,2025-06-15,5,Outstanding,104,False,E100530
6467,E100946,2025 H2,2025-12-15,3,Meets Expectations,44,False,E100530
6468,E100946,2026 H1,2026-06-15,3,Meets Expectations,59,False,E100530
6469,E100947,2023 H2,2023-12-15,3,Meets Expectations,50,False,E100566
6470,E100947,2024 H1,2024-06-15,3,Meets Expectations,47,False,E100566
6471,E100947,2024 H2,2024-12-15,4,Exceeds Expectations,66,False,E100566
6472,E100947,2025 H1,2025-06-15,5,Outstanding,89,False,E100566
6473,E100947,2025 H2,2025-12-15,2,Needs Improvement,36,False,E100566
6474,E100947,2026 H1,2026-06-15,4,Exceeds Expectations,70,False,E100566
6475,E100948,2024 H1,2024-06-15,3,Meets Expectations,43,False,E100562
6476,E100948,2024 H2,2024-12-15,4,Exceeds Expectations,75,True,E100562
6477,E100948,2025 H1,2025-06-15,4,Exceeds Expectations,61,False,E100562
6478,E100948,2025 H2,2025-12-15,3,Meets Expectations,45,False,E100562
6479,E100948,2026 H1,2026-06-15,4,Exceeds Expectations,57,False,E100562
6480,E100949,2023 H2,2023-12-15,5,Outstanding,69,False,E100621
6481,E100950,2023 H2,2023-12-15,2,Needs Improvement,37,False,E100636
6482,E100950,2024 H1,2024-06-15,3,Meets Expectations,45,False,E100636
6483,E100950,2024 H2,2024-12-15,4,Exceeds Expectations,43,False,E100636
6484,E100950,2025 H1,2025-06-15,2,Needs Improvement,30,False,E100636
6485,E100950,2025 H2,2025-12-15,2,Needs Improvement,43,False,E100636
6486,E100950,2026 H1,2026-06-15,4,Exceeds Expectations,73,False,E100636
6487,E100951,2024 H1,2024-06-15,5,Outstanding,58,False,E100054
6488,E100951,2024 H2,2024-12-15,3,Meets Expectations,71,False,E100054
6489,E100951,2025 H1,2025-06-15,4,Exceeds Expectations,61,False,E100054
6490,E100952,2024 H1,2024-06-15,4,Exceeds Expectations,72,True,E100025
6491,E100952,2024 H2,2024-12-15,3,Meets Expectations,45,False,E100025
6492,E100952,2025 H1,2025-06-15,5,Outstanding,104,True,E100025
6493,E100952,2025 H2,2025-12-15,3,Meets Expectations,49,False,E100025
6494,E100952,2026 H1,2026-06-15,4,Exceeds Expectations,60,False,E100025
6495,E100953,2024 H1,2024-06-15,3,Meets Expectations,60,False,E100811
6496,E100953,2024 H2,2024-12-15,3,Meets Expectations,67,False,E100811
6497,E100953,2025 H1,2025-06-15,3,Meets Expectations,43,False,E100811
6498,E100953,2025 H2,2025-12-15,4,Exceeds Expectations,57,False,E100811
6499,E100953,2026 H1,2026-06-15,4,Exceeds Expectations,72,False,E100811
6500,E100954,2024 H1,2024-06-15,3,Meets Expectations,42,False,E100182
6501,E100954,2024 H2,2024-12-15,3,Meets Expectations,39,False,E100182
6502,E100954,2025 H1,2025-06-15,5,Outstanding,89,False,E100182
6503,E100954,2025 H2,2025-12-15,4,Exceeds Expectations,58,False,E100182
6504,E100954,2026 H1,2026-06-15,3,Meets Expectations,62,False,E100182
6505,E100955,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100758
6506,E100955,2024 H2,2024-12-15,4,Exceeds Expectations,67,False,E100758
6507,E100955,2025 H1,2025-06-15,3,Meets Expectations,40,False,E100758
6508,E100955,2025 H2,2025-12-15,4,Exceeds Expectations,85,False,E100758
6509,E100955,2026 H1,2026-06-15,5,Outstanding,87,False,E100758
6510,E100956,2024 H1,2024-06-15,4,Exceeds Expectations,82,False,E100193
6511,E100956,2024 H2,2024-12-15,3,Meets Expectations,64,False,E100193
6512,E100956,2025 H1,2025-06-15,4,Exceeds Expectations,78,True,E100193
6513,E100956,2025 H2,2025-12-15,3,Meets Expectations,35,False,E100193
6514,E100956,2026 H1,2026-06-15,4,Exceeds Expectations,71,True,E100193
6515,E100957,2024 H1,2024-06-15,3,Meets Expectations,35,False,E100700
6516,E100957,2024 H2,2024-12-15,5,Outstanding,85,True,E100700
6517,E100957,2025 H1,2025-06-15,1,Unsatisfactory,37,False,E100700
6518,E100957,2025 H2,2025-12-15,3,Meets Expectations,59,False,E100700
6519,E100957,2026 H1,2026-06-15,5,Outstanding,84,False,E100700
6520,E100959,2024 H1,2024-06-15,3,Meets Expectations,47,False,E100682
6521,E100959,2024 H2,2024-12-15,4,Exceeds Expectations,58,False,E100682
6522,E100959,2025 H1,2025-06-15,5,Outstanding,99,False,E100682
6523,E100959,2025 H2,2025-12-15,3,Meets Expectations,51,False,E100682
6524,E100960,2024 H1,2024-06-15,5,Outstanding,69,False,E100773
6525,E100960,2024 H2,2024-12-15,3,Meets Expectations,49,False,E100773
6526,E100960,2025 H1,2025-06-15,3,Meets Expectations,30,False,E100773
6527,E100960,2025 H2,2025-12-15,3,Meets Expectations,34,False,E100773
6528,E100960,2026 H1,2026-06-15,4,Exceeds Expectations,75,False,E100773
6529,E100961,2024 H1,2024-06-15,5,Outstanding,103,False,E100891
6530,E100961,2024 H2,2024-12-15,3,Meets Expectations,63,False,E100891
6531,E100962,2024 H1,2024-06-15,4,Exceeds Expectations,73,False,E100227
6532,E100962,2024 H2,2024-12-15,3,Meets Expectations,69,False,E100227
6533,E100962,2025 H1,2025-06-15,4,Exceeds Expectations,52,False,E100227
6534,E100962,2025 H2,2025-12-15,4,Exceeds Expectations,64,True,E100227
6535,E100962,2026 H1,2026-06-15,5,Outstanding,81,False,E100227
6536,E100963,2024 H1,2024-06-15,3,Meets Expectations,63,False,E100398
6537,E100963,2024 H2,2024-12-15,5,Outstanding,88,False,E100398
6538,E100963,2025 H1,2025-06-15,3,Meets Expectations,44,False,E100398
6539,E100963,2025 H2,2025-12-15,2,Needs Improvement,37,False,E100398
6540,E100963,2026 H1,2026-06-15,4,Exceeds Expectations,58,False,E100398
6541,E100964,2024 H1,2024-06-15,3,Meets Expectations,50,False,E100368
6542,E100964,2024 H2,2024-12-15,3,Meets Expectations,60,False,E100368
6543,E100964,2025 H1,2025-06-15,3,Meets Expectations,68,False,E100368
6544,E100964,2025 H2,2025-12-15,2,Needs Improvement,34,False,E100368
6545,E100964,2026 H1,2026-06-15,2,Needs Improvement,41,False,E100368
6546,E100965,2024 H1,2024-06-15,3,Meets Expectations,51,False,E100958
6547,E100965,2024 H2,2024-12-15,3,Meets Expectations,64,False,E100958
6548,E100965,2025 H1,2025-06-15,4,Exceeds Expectations,75,False,E100958
6549,E100965,2025 H2,2025-12-15,3,Meets Expectations,55,False,E100958
6550,E100965,2026 H1,2026-06-15,4,Exceeds Expectations,69,True,E100958
6551,E100966,2024 H1,2024-06-15,5,Outstanding,82,False,E100126
6552,E100966,2024 H2,2024-12-15,3,Meets Expectations,49,False,E100126
6553,E100966,2025 H1,2025-06-15,5,Outstanding,83,True,E100126
6554,E100966,2025 H2,2025-12-15,4,Exceeds Expectations,63,True,E100126
6555,E100966,2026 H1,2026-06-15,4,Exceeds Expectations,92,False,E100126
6556,E100967,2024 H1,2024-06-15,2,Needs Improvement,30,False,E100197
6557,E100967,2024 H2,2024-12-15,5,Outstanding,101,True,E100197
6558,E100967,2025 H1,2025-06-15,2,Needs Improvement,30,False,E100197
6559,E100967,2025 H2,2025-12-15,3,Meets Expectations,61,False,E100197
6560,E100967,2026 H1,2026-06-15,4,Exceeds Expectations,74,True,E100197
6561,E100968,2024 H1,2024-06-15,2,Needs Improvement,50,False,E100696
6562,E100968,2024 H2,2024-12-15,4,Exceeds Expectations,67,False,E100696
6563,E100969,2024 H1,2024-06-15,5,Outstanding,87,False,E100325
6564,E100969,2024 H2,2024-12-15,4,Exceeds Expectations,95,False,E100325
6565,E100969,2025 H1,2025-06-15,3,Meets Expectations,48,False,E100325
6566,E100969,2025 H2,2025-12-15,4,Exceeds Expectations,73,False,E100325
6567,E100969,2026 H1,2026-06-15,5,Outstanding,98,False,E100325
6568,E100970,2024 H1,2024-06-15,4,Exceeds Expectations,63,False,E100566
6569,E100970,2024 H2,2024-12-15,4,Exceeds Expectations,60,False,E100566
6570,E100970,2025 H1,2025-06-15,4,Exceeds Expectations,78,True,E100566
6571,E100971,2024 H1,2024-06-15,1,Unsatisfactory,30,False,E100622
6572,E100971,2024 H2,2024-12-15,3,Meets Expectations,48,False,E100622
6573,E100971,2025 H1,2025-06-15,3,Meets Expectations,40,False,E100622
6574,E100971,2025 H2,2025-12-15,5,Outstanding,97,False,E100622
6575,E100971,2026 H1,2026-06-15,5,Outstanding,88,True,E100622
6576,E100972,2024 H1,2024-06-15,3,Meets Expectations,63,False,E100033
6577,E100972,2024 H2,2024-12-15,4,Exceeds Expectations,84,False,E100033
6578,E100972,2025 H1,2025-06-15,4,Exceeds Expectations,90,False,E100033
6579,E100972,2025 H2,2025-12-15,4,Exceeds Expectations,77,True,E100033
6580,E100972,2026 H1,2026-06-15,5,Outstanding,78,False,E100033
6581,E100973,2024 H1,2024-06-15,4,Exceeds Expectations,63,False,E100106
6582,E100973,2024 H2,2024-12-15,4,Exceeds Expectations,76,False,E100106
6583,E100973,2025 H1,2025-06-15,2,Needs Improvement,35,False,E100106
6584,E100973,2025 H2,2025-12-15,4,Exceeds Expectations,74,True,E100106
6585,E100973,2026 H1,2026-06-15,4,Exceeds Expectations,76,False,E100106
6586,E100974,2024 H1,2024-06-15,4,Exceeds Expectations,72,False,E100124
6587,E100974,2024 H2,2024-12-15,3,Meets Expectations,57,False,E100124
6588,E100974,2025 H1,2025-06-15,2,Needs Improvement,32,False,E100124
6589,E100975,2024 H1,2024-06-15,3,Meets Expectations,38,False,E100888
6590,E100975,2024 H2,2024-12-15,4,Exceeds Expectations,69,False,E100888
6591,E100975,2025 H1,2025-06-15,3,Meets Expectations,55,False,E100888
6592,E100975,2025 H2,2025-12-15,2,Needs Improvement,36,False,E100888
6593,E100975,2026 H1,2026-06-15,3,Meets Expectations,62,False,E100888
6594,E100976,2024 H1,2024-06-15,4,Exceeds Expectations,63,True,E100814
6595,E100976,2024 H2,2024-12-15,3,Meets Expectations,42,False,E100814
6596,E100976,2025 H1,2025-06-15,3,Meets Expectations,55,False,E100814
6597,E100976,2025 H2,2025-12-15,4,Exceeds Expectations,69,True,E100814
6598,E100977,2024 H1,2024-06-15,3,Meets Expectations,61,False,E100302
6599,E100977,2024 H2,2024-12-15,4,Exceeds Expectations,57,False,E100302
6600,E100977,2025 H1,2025-06-15,3,Meets Expectations,50,False,E100302
6601,E100977,2025 H2,2025-12-15,3,Meets Expectations,48,False,E100302
6602,E100978,2024 H1,2024-06-15,4,Exceeds Expectations,59,False,E100188
6603,E100978,2024 H2,2024-12-15,4,Exceeds Expectations,71,False,E100188
6604,E100978,2025 H1,2025-06-15,3,Meets Expectations,71,False,E100188
6605,E100978,2025 H2,2025-12-15,4,Exceeds Expectations,66,False,E100188
6606,E100979,2024 H1,2024-06-15,4,Exceeds Expectations,66,False,E100337
6607,E100979,2024 H2,2024-12-15,3,Meets Expectations,43,False,E100337
6608,E100980,2024 H1,2024-06-15,3,Meets Expectations,57,False,E100398
6609,E100980,2024 H2,2024-12-15,3,Meets Expectations,47,False,E100398
6610,E100980,2025 H1,2025-06-15,5,Outstanding,88,False,E100398
6611,E100980,2025 H2,2025-12-15,3,Meets Expectations,52,False,E100398
6612,E100980,2026 H1,2026-06-15,3,Meets Expectations,60,False,E100398
6613,E100981,2024 H1,2024-06-15,4,Exceeds Expectations,71,True,E100766
6614,E100981,2024 H2,2024-12-15,4,Exceeds Expectations,94,False,E100766
6615,E100981,2025 H1,2025-06-15,3,Meets Expectations,45,False,E100766
6616,E100982,2024 H1,2024-06-15,5,Outstanding,82,True,E100433
